game_id,season,type,date_time,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id
6175,20152016,R,2015-10-22,2015-10-22T23:30:00Z,1,9,5,4,away win SO,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York
6176,20152016,R,2015-10-22,2015-10-22T00:00:00Z,4,6,5,4,away win OT,left,TD Garden,/api/v1/venues/null,America/New_York
6177,20152016,R,2015-10-22,2015-10-22T01:30:00Z,17,22,1,3,home win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
6178,20152016,R,2015-10-23,2015-10-23T00:00:00Z,29,30,2,3,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
6179,20152016,R,2015-10-23,2015-10-23T23:30:00Z,6,2,5,3,away win REG,left,Barclays Center,/api/v1/venues/null,America/New_York
6180,20152016,R,2015-10-23,2015-10-23T02:30:00Z,26,28,4,1,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
6181,20152016,R,2015-10-23,2015-10-23T00:30:00Z,13,16,2,3,home win REG,right,United Center,/api/v1/venues/null,America/Chicago
6182,20152016,R,2015-10-23,2015-10-23T02:00:00Z,15,23,3,2,away win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
6183,20152016,R,2015-10-23,2015-10-23T23:00:00Z,8,7,7,2,away win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York
6184,20152016,R,2015-10-23,2015-10-23T00:00:00Z,24,18,1,5,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
6185,20152016,R,2015-10-24,2015-10-24T23:00:00Z,53,9,4,1,away win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York
6186,20152016,R,2015-10-24,2015-10-24T23:00:00Z,3,4,2,3,home win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
6187,20152016,R,2015-10-24,2015-10-24T22:00:00Z,24,30,0,3,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
6188,20152016,R,2015-10-24,2015-10-24T23:00:00Z,1,7,4,3,away win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York
6189,20152016,R,2015-10-24,2015-10-24T01:00:00Z,15,22,7,4,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
6190,20152016,R,2015-10-24,2015-10-24T02:30:00Z,12,26,0,3,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
6191,20152016,R,2015-10-24,2015-10-24T23:00:00Z,10,8,3,5,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
6192,20152016,R,2015-10-24,2015-10-24T00:00:00Z,14,52,4,3,away win OT,right,MTS Centre,/api/v1/venues/null,America/Winnipeg
6193,20152016,R,2015-10-24,2015-10-24T01:00:00Z,17,20,2,3,home win OT,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
6194,20152016,R,2015-10-25,2015-10-25T02:00:00Z,17,23,3,2,away win OT,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
6195,20152016,R,2015-10-25,2015-10-25T02:30:00Z,12,28,2,5,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
6196,20152016,R,2015-10-25,2015-10-25T23:00:00Z,20,3,1,4,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
6197,20152016,R,2015-10-25,2015-10-25T22:00:00Z,30,52,4,5,home win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg
6198,20152016,R,2015-10-25,2015-10-25T00:00:00Z,5,18,2,1,away win OT,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
6199,20152016,R,2015-10-25,2015-10-25T01:00:00Z,29,21,4,3,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
6200,20152016,R,2015-10-25,2015-10-25T00:30:00Z,14,16,0,1,home win OT,right,United Center,/api/v1/venues/null,America/Chicago
6201,20152016,R,2015-10-25,2015-10-25T00:00:00Z,13,25,6,2,away win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago
6202,20152016,R,2015-10-25,2015-10-25T00:00:00Z,2,19,3,2,away win OT,left,Scottrade Center,/api/v1/venues/null,America/Chicago
6203,20152016,R,2015-10-26,2015-10-26T01:30:00Z,26,22,3,2,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
6204,20152016,R,2015-10-26,2015-10-26T23:30:00Z,53,10,4,3,away win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
6205,20152016,R,2015-10-26,2015-10-26T23:00:00Z,20,2,0,4,home win REG,left,Barclays Center,/api/v1/venues/null,America/New_York
6206,20152016,R,2015-10-27,2015-10-27T23:00:00Z,53,6,0,6,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York
6207,20152016,R,2015-10-27,2015-10-27T23:00:00Z,7,4,4,3,away win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
6208,20152016,R,2015-10-27,2015-10-27T23:00:00Z,29,1,3,1,away win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
6209,20152016,R,2015-10-27,2015-10-27T23:30:00Z,12,17,3,1,away win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
6210,20152016,R,2015-10-27,2015-10-27T23:30:00Z,21,13,1,4,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York
6211,20152016,R,2015-10-27,2015-10-27T00:30:00Z,24,16,0,1,home win OT,right,United Center,/api/v1/venues/null,America/Chicago
6212,20152016,R,2015-10-28,2015-10-28T00:00:00Z,22,30,3,4,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
6213,20152016,R,2015-10-28,2015-10-28T23:30:00Z,20,9,4,5,home win SO,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York
6214,20152016,R,2015-10-28,2015-10-28T00:30:00Z,24,25,3,4,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago
6215,20152016,R,2015-10-28,2015-10-28T02:00:00Z,8,23,1,5,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
6216,20152016,R,2015-10-28,2015-10-28T00:00:00Z,26,52,4,1,away win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg
6217,20152016,R,2015-10-28,2015-10-28T00:00:00Z,14,19,0,2,home win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago
6218,20152016,R,2015-10-29,2015-10-29T00:00:00Z,5,15,3,1,away win REG,right,Verizon Center,/api/v1/venues/null,America/New_York
6219,20152016,R,2015-10-29,2015-10-29T23:00:00Z,7,5,3,4,home win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York
6220,20152016,R,2015-10-29,2015-10-29T23:00:00Z,12,2,3,2,away win OT,left,Barclays Center,/api/v1/venues/null,America/New_York
6221,20152016,R,2015-10-29,2015-10-29T23:00:00Z,1,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
6222,20152016,R,2015-10-29,2015-10-29T02:30:00Z,18,28,2,1,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
6223,20152016,R,2015-10-29,2015-10-29T23:30:00Z,21,14,2,1,away win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
6224,20152016,R,2015-10-30,2015-10-30T00:00:00Z,16,52,1,3,home win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg
6225,20152016,R,2015-10-30,2015-10-30T23:00:00Z,4,7,1,3,home win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York
6226,20152016,R,2015-10-30,2015-10-30T23:00:00Z,21,12,2,3,home win REG,right,PNC Arena,/api/v1/venues/null,America/New_York
6227,20152016,R,2015-10-30,2015-10-30T23:30:00Z,6,13,3,1,away win REG,right,BB&T Center,/api/v1/venues/null,America/New_York
6228,20152016,R,2015-10-30,2015-10-30T01:00:00Z,8,22,3,4,home win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
6229,20152016,R,2015-10-30,2015-10-30T23:00:00Z,29,15,1,2,home win REG,right,Verizon Center,/api/v1/venues/null,America/New_York
6230,20152016,R,2015-10-30,2015-10-30T00:30:00Z,23,25,3,4,home win OT,right,American Airlines Center,/api/v1/venues/null,America/Chicago
6231,20152016,R,2015-10-30,2015-10-30T23:00:00Z,10,3,1,3,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
6232,20152016,R,2015-10-30,2015-10-30T00:00:00Z,24,19,1,2,home win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago
6233,20152016,R,2015-10-30,2015-10-30T23:30:00Z,9,17,3,1,away win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
6234,20152016,R,2015-10-31,2015-10-31T23:00:00Z,15,13,2,1,away win OT,right,BB&T Center,/api/v1/venues/null,America/New_York
6235,20152016,R,2015-10-31,2015-10-31T23:00:00Z,6,14,3,1,away win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
6236,20152016,R,2015-10-31,2015-10-31T19:00:00Z,28,25,3,5,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago
6237,20152016,R,2015-10-31,2015-10-31T02:00:00Z,23,53,4,3,away win REG,left,Gila River Arena,/api/v1/venues/null,America/Phoenix
6238,20152016,R,2015-10-31,2015-10-31T23:00:00Z,17,9,5,3,away win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York
6239,20152016,R,2015-10-31,2015-10-31T23:00:00Z,52,29,3,2,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York
6240,20152016,R,2015-10-31,2015-10-31T17:00:00Z,2,1,2,3,home win SO,left,Prudential Center,/api/v1/venues/null,America/New_York
6241,20152016,R,2015-10-31,2015-10-31T00:00:00Z,16,30,4,5,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
6242,20152016,R,2015-10-31,2015-10-31T01:00:00Z,8,20,6,2,away win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
6243,20152016,R,2015-10-31,2015-10-31T23:00:00Z,5,10,4,0,away win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
6244,20152016,R,2015-10-31,2015-10-31T20:00:00Z,18,26,3,4,home win OT,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
6245,20152016,R,2015-11-01,2015-11-01T22:00:00Z,14,12,4,3,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York
6246,20152016,R,2015-11-01,2015-11-01T00:00:00Z,30,19,2,3,home win OT,left,Scottrade Center,/api/v1/venues/null,America/Chicago
6247,20152016,R,2015-11-01,2015-11-01T20:00:00Z,28,21,4,3,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
6248,20152016,R,2015-11-01,2015-11-01T02:00:00Z,20,22,5,4,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
6249,20152016,R,2015-11-02,2015-11-02T01:00:00Z,18,24,2,4,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
6250,20152016,R,2015-11-02,2015-11-02T00:30:00Z,7,2,2,1,away win REG,left,Barclays Center,/api/v1/venues/null,America/New_York
6251,20152016,R,2015-11-02,2015-11-02T00:00:00Z,52,8,1,5,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
6252,20152016,R,2015-11-03,2015-11-03T01:30:00Z,26,16,2,4,home win REG,right,United Center,/api/v1/venues/null,America/Chicago
6253,20152016,R,2015-11-03,2015-11-03T00:30:00Z,25,10,1,4,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
6254,20152016,R,2015-11-03,2015-11-03T03:00:00Z,4,23,1,4,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
6255,20152016,R,2015-11-04,2015-11-04T00:00:00Z,25,6,5,3,away win REG,left,TD Garden,/api/v1/venues/null,America/New_York
6256,20152016,R,2015-11-04,2015-11-04T00:30:00Z,9,8,2,1,away win OT,right,Centre Bell,/api/v1/venues/null,America/Montreal
6257,20152016,R,2015-11-04,2015-11-04T02:00:00Z,20,21,3,6,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
6258,20152016,R,2015-11-04,2015-11-04T01:30:00Z,26,19,3,0,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago
6259,20152016,R,2015-11-04,2015-11-04T00:00:00Z,15,3,2,5,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
6260,20152016,R,2015-11-04,2015-11-04T03:30:00Z,29,28,5,2,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
6261,20152016,R,2015-11-04,2015-11-04T00:00:00Z,1,2,1,2,home win REG,left,Barclays Center,/api/v1/venues/null,America/New_York
6262,20152016,R,2015-11-04,2015-11-04T02:00:00Z,4,22,2,4,home win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
6263,20152016,R,2015-11-04,2015-11-04T00:30:00Z,14,17,1,2,home win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
6264,20152016,R,2015-11-05,2015-11-05T03:00:00Z,5,23,3,2,away win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
6265,20152016,R,2015-11-05,2015-11-05T01:00:00Z,19,16,6,5,away win OT,right,United Center,/api/v1/venues/null,America/Chicago
6266,20152016,R,2015-11-05,2015-11-05T03:30:00Z,13,24,2,3,home win SO,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
6267,20152016,R,2015-11-05,2015-11-05T00:00:00Z,52,10,4,2,away win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
6268,20152016,R,2015-11-06,2015-11-06T00:00:00Z,6,15,1,4,home win REG,right,Verizon Center,/api/v1/venues/null,America/New_York
6269,20152016,R,2015-11-06,2015-11-06T00:00:00Z,14,7,4,1,away win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York
6270,20152016,R,2015-11-06,2015-11-06T03:30:00Z,13,28,2,5,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
6271,20152016,R,2015-11-06,2015-11-06T01:00:00Z,18,30,3,2,away win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
6272,20152016,R,2015-11-06,2015-11-06T02:00:00Z,21,53,2,4,home win REG,left,Gila River Arena,/api/v1/venues/null,America/Phoenix
6273,20152016,R,2015-11-06,2015-11-06T00:30:00Z,2,8,1,4,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
6274,20152016,R,2015-11-06,2015-11-06T02:00:00Z,4,20,1,2,home win OT,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
6275,20152016,R,2015-11-06,2015-11-06T03:30:00Z,29,26,3,2,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
6276,20152016,R,2015-11-06,2015-11-06T00:30:00Z,52,9,2,3,home win SO,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York
6277,20152016,R,2015-11-07,2015-11-07T21:00:00Z,13,26,1,4,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
6278,20152016,R,2015-11-07,2015-11-07T00:00:00Z,25,12,4,1,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York
6279,20152016,R,2015-11-07,2015-11-07T00:00:00Z,16,1,2,4,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
6280,20152016,R,2015-11-07,2015-11-07T02:00:00Z,5,22,2,1,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
6281,20152016,R,2015-11-07,2015-11-07T00:00:00Z,17,10,2,1,away win OT,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
6282,20152016,R,2015-11-07,2015-11-07T18:00:00Z,23,7,2,3,home win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York
6283,20152016,R,2015-11-07,2015-11-07T02:00:00Z,3,21,2,1,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
6284,20152016,R,2015-11-07,2015-11-07T03:00:00Z,29,24,2,4,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
6285,20152016,R,2015-11-08,2015-11-08T03:30:00Z,24,28,1,0,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
6286,20152016,R,2015-11-08,2015-11-08T02:00:00Z,3,53,4,1,away win REG,left,Gila River Arena,/api/v1/venues/null,America/Phoenix
6287,20152016,R,2015-11-08,2015-11-08T00:00:00Z,4,52,3,0,away win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg
6288,20152016,R,2015-11-08,2015-11-08T22:00:00Z,6,2,2,1,away win REG,left,Barclays Center,/api/v1/venues/null,America/New_York
6289,20152016,R,2015-11-08,2015-11-08T22:00:00Z,23,1,3,4,home win OT,left,Prudential Center,/api/v1/venues/null,America/New_York
6290,20152016,R,2015-11-08,2015-11-08T01:00:00Z,19,18,4,0,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
6291,20152016,R,2015-11-08,2015-11-08T01:00:00Z,14,30,0,1,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
6292,20152016,R,2015-11-08,2015-11-08T03:00:00Z,5,20,2,5,home win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
6293,20152016,R,2015-11-08,2015-11-08T20:00:00Z,25,17,4,1,away win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
6294,20152016,R,2015-11-08,2015-11-08T00:00:00Z,10,15,2,3,home win SO,right,Verizon Center,/api/v1/venues/null,America/New_York
6295,20152016,R,2015-11-08,2015-11-08T00:00:00Z,6,8,2,4,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
6296,20152016,R,2015-11-08,2015-11-08T00:00:00Z,9,12,2,3,home win OT,right,PNC Arena,/api/v1/venues/null,America/New_York
6297,20152016,R,2015-11-09,2015-11-09T01:00:00Z,22,16,2,4,home win REG,right,United Center,/api/v1/venues/null,America/Chicago
6298,20152016,R,2015-11-10,2015-11-10T03:00:00Z,53,24,4,3,away win OT,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
6299,20152016,R,2015-11-11,2015-11-11T03:30:00Z,2,28,4,2,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
6300,20152016,R,2015-11-11,2015-11-11T03:30:00Z,53,26,3,2,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
6301,20152016,R,2015-11-11,2015-11-11T00:00:00Z,12,3,0,3,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
6302,20152016,R,2015-11-11,2015-11-11T00:00:00Z,19,1,2,0,away win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
6303,20152016,R,2015-11-11,2015-11-11T01:30:00Z,10,25,3,2,away win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago
6304,20152016,R,2015-11-11,2015-11-11T01:00:00Z,52,30,3,5,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
6305,20152016,R,2015-11-11,2015-11-11T00:30:00Z,20,13,3,4,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York
6306,20152016,R,2015-11-11,2015-11-11T00:00:00Z,23,29,5,3,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York
6307,20152016,R,2015-11-11,2015-11-11T00:00:00Z,21,4,4,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
6308,20152016,R,2015-11-11,2015-11-11T01:00:00Z,9,18,5,7,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
6309,20152016,R,2015-11-11,2015-11-11T00:30:00Z,15,17,0,1,home win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
6310,20152016,R,2015-11-11,2015-11-11T00:30:00Z,7,14,4,1,away win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
6311,20152016,R,2015-11-12,2015-11-12T00:30:00Z,8,5,3,4,home win SO,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York
6312,20152016,R,2015-11-12,2015-11-12T03:00:00Z,22,24,4,3,away win OT,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
6313,20152016,R,2015-11-13,2015-11-13T01:30:00Z,52,25,3,6,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago
6314,20152016,R,2015-11-13,2015-11-13T01:30:00Z,1,16,3,2,away win REG,right,United Center,/api/v1/venues/null,America/Chicago
6315,20152016,R,2015-11-13,2015-11-13T02:00:00Z,22,53,1,4,home win REG,left,Gila River Arena,/api/v1/venues/null,America/Phoenix
6316,20152016,R,2015-11-13,2015-11-13T00:30:00Z,23,9,2,3,home win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York
6317,20152016,R,2015-11-13,2015-11-13T00:00:00Z,30,12,3,2,away win OT,right,PNC Arena,/api/v1/venues/null,America/New_York
6318,20152016,R,2015-11-13,2015-11-13T00:30:00Z,7,13,3,2,away win REG,right,BB&T Center,/api/v1/venues/null,America/New_York
6319,20152016,R,2015-11-13,2015-11-13T00:00:00Z,19,3,3,6,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
6320,20152016,R,2015-11-13,2015-11-13T00:00:00Z,21,6,3,2,away win REG,left,TD Garden,/api/v1/venues/null,America/New_York
6321,20152016,R,2015-11-13,2015-11-13T00:30:00Z,20,14,1,3,home win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
6322,20152016,R,2015-11-13,2015-11-13T01:00:00Z,10,18,2,1,away win SO,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
6323,20152016,R,2015-11-13,2015-11-13T03:30:00Z,2,26,1,2,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
6324,20152016,R,2015-11-13,2015-11-13T00:00:00Z,15,4,5,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
6325,20152016,R,2015-11-14,2015-11-14T03:00:00Z,2,24,4,1,away win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
6326,20152016,R,2015-11-14,2015-11-14T00:00:00Z,29,5,2,1,away win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York
